NEMS-RHG,REGEN-EPRI,RIO-REPEAT,MARKAL-NETL,EPS-EI,GCAM-CGS
10.24546383,12.99517202,14.65118671,18.13415597,21.67013628,23.61246485
0.70061343,0.888646156,1.001889065,1.240064231,1.48186444,1.614686292
5.231879729,6.636027242,7.48167658,9.260266263,11.06592622,12.05778267
7.822945533,9.922491028,11.18694454,13.84637307,16.5462783,18.02934738
5.536497394,7.022399106,7.917284998,9.799430164,11.71022172,12.7598274
3.695766426,4.687647261,5.285008553,6.541392945,7.816899603,8.51754067
6.125564431,7.769561714,8.759660833,10.84206071,12.95615487,14.11743551
1.23041068,1.560631974,1.759508101,2.177789073,2.602436314,2.835696794
2.656457063,3.369404946,3.79877857,4.701847327,5.618660859,6.122270313
3.495035908,4.433044087,4.997960514,6.1861061,7.392335351,8.054922053
4.206840666,5.335885133,6.015853368,7.445978637,8.897870521,9.695400719
5.389899917,6.836457361,7.707648125,9.539957138,11.40015403,12.42196786
4.019177562,5.097856445,5.747491953,7.113820713,8.5009451,9.262898246
2.292957975,2.908348887,3.278968721,4.058465117,4.849825508,5.284523034
4.728755164,5.997872603,6.762199935,8.369751252,10.00176962,10.89824404
5.295161738,6.716293065,7.572170924,9.372273473,11.19977372,12.20362714
4.273360044,5.420257181,6.110977205,7.563715891,9.03856537,9.848706271
1.866865509,2.367900452,2.669649281,3.304294553,3.948599174,4.302518359
2.769005211,3.512159102,3.959724327,4.901054088,5.85671096,6.381657221
12.54548115,15.91247486,17.94025042,22.20511592,26.53489299,28.91325739
3.00423938,3.81052612,4.29611317,5.317411335,6.354253735,6.923795541
6.623783858,8.40149476,9.472123048,11.72389378,14.00993663,15.26566939
1.634611306,2.073313172,2.337521839,2.893211754,3.457359312,3.767247891
8.488447918,10.76660293,12.13862422,15.02429183,17.95387952,19.56311412
5.7014686,7.231645778,8.153196616,10.09142413,12.05915161,13.14003243
4.059429592,5.148911434,5.805053036,7.185065567,8.586081994,9.355666094
2.444217032,3.100203302,3.495271733,4.326188998,5.169752887,5.633126009
5.621540322,7.130266109,8.038897824,9.949953532,11.89009565,12.95582372
4.867369708,6.173688932,6.960421079,8.615094732,10.29495264,11.21770552
2.793629266,3.543391835,3.994937142,4.944637909,5.908793193,6.438407666
3.074860182,3.900100345,4.397102113,5.442407984,6.503623489,7.086553542
4.149477723,5.263126952,5.933823388,7.344447992,8.776542408,9.563197776
3.524355819,4.470232964,5.039888483,6.238001441,7.454349769,8.122494921
4.547152449,5.767530809,6.502504978,8.048320029,9.617662502,10.47970879
4.841222715,6.140524531,6.923030436,8.568815358,10.23964925,11.1574452
5.468578201,6.936251557,7.820159402,9.67921528,11.56656613,12.60329573
2.644985748,3.354854925,3.782374395,4.681543452,5.59439793,6.095832659
3.470903323,4.402434727,4.963450509,6.143392166,7.341292625,7.999304287
2.526845827,3.20500826,3.613432309,4.472439425,5.344520694,5.823558532
4.163736848,5.281212983,5.954214178,7.369686204,8.806701821,9.596060425
3.794091774,4.81236146,5.425615465,6.715425788,8.024867122,8.744148647
4.731653988,6.001549423,6.766345303,8.374882082,10.00790091,10.90492489
4.395820379,5.575583786,6.286097556,7.780466918,9.297580695,10.13093755
5.594765619,7.096305531,8.000609546,9.90256313,11.83346459,12.89411673
3.235345798,4.103657569,4.62659926,5.726462589,6.843065921,7.456420736
6.390021347,8.104994367,9.137838699,11.31014132,13.51550655,14.72692276
6.853884149,8.693350054,9.801170358,12.13116422,14.49662076,15.79597579
2.679819943,3.399038026,3.832187883,4.743198906,5.668075585,6.176114159
1.954701553,2.479310197,2.795256312,3.459761651,4.134380812,4.504951899
4.740512539,6.012785458,6.779013181,8.390561445,10.02663759,10.92534097
6.479263385,8.218187451,9.265456325,11.46809698,13.704262,14.93259666
6.207981043,7.874097543,8.877517983,10.98793558,13.13047389,14.30737902
2.5387898,3.220157792,3.630512392,4.493579889,5.369783339,5.851085508
15.09979706,19.15232571,21.59296542,26.72617655,31.93751554,34.80012554
3.730051705,4.731134126,5.334037082,6.602076835,7.889416248,8.596557097
3.674773543,4.661020246,5.254988375,6.504236189,7.772497648,8.469158897
5.850113703,7.420184697,8.365761629,10.35452139,12.37355022,13.48261109
5.047860936,6.402620935,7.21852659,8.934558656,10.67670886,11.63367915
3.522760925,4.468210027,5.037607757,6.235178527,7.450976415,8.118819208
3.434436255,4.356180519,4.911301985,6.078846578,7.264161288,7.915259546
3.918038734,4.969573675,5.602861716,6.934808096,8.287026802,9.029806112
4.271888596,5.418390821,6.108873009,7.561111473,9.035453117,9.845315061
3.110229848,3.944962627,4.447681334,5.505011205,6.578433716,7.168069128
5.691912684,7.219525216,8.139531494,10.07451045,12.03893993,13.11800915
9.657240855,12.24908001,13.81001791,17.0930194,20.42598842,22.25680204
7.105615541,9.01264187,10.16115051,12.57672104,15.02905674,16.37613485
3.232503654,4.100052642,4.622534947,5.721432082,6.837054515,7.449870518
4.955294549,6.285211305,7.08615509,8.770718998,10.4809221,11.42034371
4.696219212,5.956604555,6.715672973,8.312163617,9.93295297,10.82325924
6.718646361,8.521816745,9.607778032,11.89179749,14.2105799,15.48429663
2.583430825,3.276779709,3.694349814,4.572593131,5.464203379,5.953968564
4.879314773,6.18883985,6.977502725,8.636237131,10.3202176,11.24523502
5.614194406,7.120948674,8.02839304,9.936951486,11.87455834,12.93889377
3.60250883,4.569360913,5.151648612,6.376329867,7.619650865,8.302612215
2.917733648,3.700803722,4.17240851,5.16429885,6.171285836,6.72442794
2.636084791,3.343565102,3.769645875,4.665789031,5.575571553,6.075318845
6.701927851,8.500611271,9.583870281,11.86220624,14.17521865,15.4457659
10.61907835,13.46905833,15.18546181,18.79544219,22.46036675,24.47352493
5.877079171,7.454387238,8.404322705,10.40224944,12.43058477,13.54475773
4.425286247,5.612957791,6.328234246,7.832620599,9.359903825,10.1988468
10.21860326,12.96110253,14.61277565,18.08661359,21.61332362,23.55055997
10.24159248,12.99026167,14.64565062,18.12730381,21.66194801,23.60354265
6.316090021,8.011221131,9.032115651,11.17928514,13.35913472,14.55653508
2.896304123,3.673622877,4.141763926,5.12636925,6.12596034,6.675039848
4.162119623,5.279161723,5.951901519,7.366823766,8.803281236,9.592333247
3.607612802,4.575834704,5.158947378,6.385363741,7.630446254,8.314375212
5.024461327,6.372941269,7.185064754,8.893142068,10.62721645,11.57975066
2.739215486,3.474374322,3.917124516,4.848327192,5.793702843,6.313001586
2.879169693,3.651889857,4.117261401,5.096041835,6.089719381,6.635550554
3.768560716,4.779978301,5.38910562,6.670236601,7.970866492,8.685307855
1.564876468,1.98486269,2.23779984,2.769783235,3.309863458,3.606531751
4.795786585,6.082894117,6.858056002,8.488394806,10.14354749,11.05272968
6.216251078,7.884587115,8.889344273,11.00257329,13.1479658,14.32643876
3.006455247,3.813336689,4.299281898,5.321333352,6.358940506,6.928902395
8.55509891,10.85114192,12.23393627,15.14226204,18.09485275,19.716723
7.023750176,8.908805233,10.04408165,12.43182186,14.85590366,16.18746178
1.011860261,1.283426341,1.446977302,1.790961551,2.140181267,2.332009096
3.945150589,5.003961891,5.641632127,6.982795246,8.344370968,9.092290127
5.267871461,6.681678543,7.533145367,9.323970522,11.14205217,12.14073192
4.605392987,5.841402116,6.585789934,8.151403991,9.740846813,10.61393431
5.065935836,6.425546831,7.244374004,8.966550674,10.714939,11.67533592
4.397192331,5.577323947,6.288059472,7.782895232,9.300482506,10.13409945
1.274876934,1.617032215,1.823095598,2.256492977,2.696486697,2.938177062
1.586901839,2.012799296,2.269296494,2.808767465,3.356449225,3.657293075
10.82238189,13.72692507,15.4761893,19.1552832,22.89037318,24.94207351
7.424003153,9.4164793,10.61645019,13.14025732,15.702477,17.10991483
5.39494762,6.842859781,7.714866425,9.548891417,11.41083041,12.43360117
6.943891797,8.807514224,9.929882819,12.29047499,14.68699554,16.00341417
3.597976128,4.563611711,5.145166772,6.368307125,7.610063767,8.292165811
1.890672414,2.398096726,2.703693559,3.346432044,3.998953057,4.35738554
6.141852619,7.790221375,8.782953217,10.8708903,12.99060594,14.15497449
10.62816805,13.48058754,15.19846023,18.81153067,22.47959233,24.49447372
1.641057504,2.08148942,2.346740011,2.904621326,3.470993638,3.782104284
4.916097474,6.235494402,7.03010261,8.701341381,10.39801653,11.33000719
11.51141267,14.60088,16.461515,20.37484651,24.34773922,26.53006557
5.216872048,6.616991755,7.460215343,9.233703129,11.03418353,12.02319485
3.787467767,4.803959683,5.416143023,6.7037015,8.010856714,8.728882464
4.426124483,5.614020995,6.329432938,7.83410425,9.361676774,10.20077866
2.589089195,3.283956688,3.702441378,4.582608272,5.476171372,5.967009268
3.122859304,3.960981614,4.46574167,5.527364953,6.605146224,7.19717592
2.586672866,3.280891857,3.698985986,4.578331443,5.471060604,5.961440414
1.585060476,2.010463743,2.266663314,2.805508309,3.352554567,3.653049331
3.23379223,4.10168705,4.624377632,5.723712822,6.839779977,7.452840267
2.096045565,2.658588536,2.997380641,3.709936206,4.433336921,4.830703916
4.79444439,6.0811917,6.856136641,8.486019163,10.14070862,11.04963636
4.04315759,5.128272304,5.781783799,7.156264625,8.551665154,9.318164419
9.320708748,11.82222841,13.32877129,16.49736791,19.71419081,21.48120489
10.01461919,12.70237261,14.32107498,17.72556807,21.1818778,23.08044299
7.156587049,9.077293263,10.23404063,12.66693904,15.13686635,16.49360761
1.813913638,2.3007372,2.593927209,3.210571369,3.8366009,4.180481503
2.563630413,3.251665202,3.666034888,4.53754701,5.422323612,5.908335047
4.346291084,5.512761671,6.215269827,7.69280159,9.192821498,10.01678862
2.438303585,3.092702787,3.486815404,4.315722379,5.157245381,5.619497436
14.57250247,18.48351423,20.83892523,25.79288134,30.82223703,33.58488286
14.0353443,17.80219193,20.07077994,24.84212788,29.6860961,32.34690781
3.86951435,4.908026172,5.533471025,6.848921429,8.184393087,8.917973175
2.699358722,3.42382068,3.860128668,4.777781944,5.709401972,6.221144695
4.360725608,5.531070176,6.23591144,7.718350253,9.223351897,10.05005551
7.670762406,9.729464539,10.9693201,13.57701362,16.22439643,17.67861473
5.947804875,7.544094518,8.505461659,10.52743176,12.5801764,13.70775749
4.618352365,5.857839571,6.604322064,8.174341692,9.768257138,10.64380147
2.62933023,3.334997733,3.759986739,4.653833666,5.561285011,6.059751777
3.78434399,4.799997537,5.411675969,6.698172511,8.004249627,8.721683172
6.87256175,8.717040405,9.827879644,12.164223,14.53612567,15.83902159
1.469960143,1.864472438,2.102067889,2.601784258,3.109106349,3.387780465
4.91179529,6.230037585,7.023950414,8.693726647,10.388917,11.32009205
3.816608446,4.840921224,5.457814688,6.755279606,8.072492039,8.79604226
3.863857848,4.900851562,5.525382132,6.838909594,8.172429044,8.904936777
2.175862746,2.759827291,3.111520561,3.851210163,4.602157896,5.014656582
3.644547116,4.62268156,5.211764073,6.450736341,7.708565862,8.399496804
15.15831982,19.22655498,21.67665395,26.82976003,32.06129677,34.93500148
3.433860585,4.355450348,4.910478766,6.077827659,7.26294369,7.913932812
2.712583967,3.440595357,3.879040993,4.801190222,5.737374632,6.251624588
3.45736699,4.385265472,4.944093323,6.119433273,7.312661985,7.968107437
5.542623955,7.030169932,7.926046084,9.810273988,11.72317998,12.77394714
5.201499173,6.597493062,7.438231871,9.206493613,11.00166843,11.98776536
1.496871515,1.898606364,2.140551606,2.649416559,3.166026475,3.449802432
4.95381274,6.283331804,7.084036079,8.768096242,10.47778793,11.41692862
6.315274648,8.010186926,9.030949654,11.17784196,13.35741013,14.55465591
4.05081103,5.137979797,5.792728347,7.169810979,8.567852912,9.335803111
2.481473314,3.147458536,3.548548847,4.392131471,5.248553487,5.718989632
2.832090844,3.592175846,4.049937849,5.012713719,5.99014311,6.527049105
0.88005825,1.116250913,1.258498196,1.557676045,1.861407403,2.028248291
5.491264326,6.965026253,7.852600945,9.719369025,11.61454946,12.65557988
3.455549269,4.382959906,4.941493952,6.116215963,7.308817333,7.963918183
6.774478148,8.592632834,9.687618433,11.99061804,14.32866947,15.61297076
1.015192664,1.287653104,1.451742695,1.796859802,2.147229618,2.339689203
1.17483292,1.49013809,1.680030964,2.079418148,2.484884035,2.707608119
