MARKAL-NETL,REGEN-EPRI,IPM-NRDC,Haiku-RFF,NEMS-RHG,ReEDS-NREL,RIO-REPEAT,EPS-EI,GCAM-CGS
22.20158349,41.99471594,42.61529994,83.7405834,108.8185804,138.044416,143.3466465,154.9975105,168.8242613
27.97047594,52.90668536,53.68852282,105.4998611,137.0941621,173.9140823,180.5940523,195.272294,212.6918083
9.12769686,17.2652116,17.52035118,34.42811458,44.73838613,56.75395107,58.9338475,63.72384612,69.40841318
18.84338558,35.64262095,36.16933579,71.07403409,92.35874864,117.1639023,121.6641207,131.5526821,143.288007
8.931509298,16.89411911,17.14377481,33.68812858,43.77679472,55.53410126,57.66714375,62.35418779,67.91657274
17.10925695,32.36248379,32.84072585,64.53319691,83.85911098,106.3814834,110.4675534,119.4460852,130.1014258
13.89156132,26.27615152,26.66445178,52.39659819,68.08793541,86.37458096,89.69219388,96.98215545,105.6335725
19.13052782,36.18575595,36.72049705,72.15708561,93.76614425,118.9492877,123.518082,133.5573288,145.4714809
5.575599455,10.54635204,10.70220254,21.03020946,27.32817765,34.66781418,35.99939098,38.92533321,42.39771726
5.995576958,11.34074745,11.50833726,22.61429292,29.38665045,37.27913915,38.71101589,41.85735233,45.5912909
21.47420444,40.61886469,41.21911681,80.99703379,105.2534133,133.5217379,138.6502542,149.9194069,163.293159
2.761717393,5.22384079,5.301036978,10.41672662,13.53624918,17.17173304,17.8312924,19.28057612,21.00052454
5.945933493,11.24684589,11.41304805,22.42704624,29.14332855,36.97046732,38.39048811,41.51077284,45.21379434
43.84738548,82.93816067,84.16379332,165.3848539,214.91306,272.6331087,283.1048368,306.1149037,333.4222746
4.714707505,8.917958601,9.049745238,17.78307197,23.10861196,29.31498308,30.44095979,32.91512636,35.85136224
7.914705082,14.97081467,15.19204841,29.85291664,38.79304249,49.21184302,51.10205012,55.25549944,60.18463682
74.44941139,140.8224727,142.9035005,280.8104722,364.9054701,462.9095725,480.689743,519.7590266,566.1247942
18.64329635,35.26414838,35.78527028,70.31933166,91.37803364,115.9197928,120.3722254,130.1557847,141.7664977
5.055137144,9.561887717,9.703190124,19.06711446,24.7771898,31.43169745,32.63897631,35.29179227,38.44004166
37.67380447,71.26071518,72.31378241,142.0991601,184.6539425,234.2471807,243.2445207,263.0148389,286.4774134
6.09616144,11.5310049,11.70140627,22.99368042,29.87965405,37.90455066,39.36044921,42.55957001,46.35615079
46.91525944,88.7411024,90.052489,176.9563508,229.9499013,291.7084539,302.9128583,327.5328726,356.7508608
1.54705878,2.926291004,2.969534763,5.835241657,7.582735726,9.619260989,9.988732935,10.80059265,11.76407331
60.96563954,115.3176626,117.0217888,229.9519863,298.8162692,379.070534,393.6304808,425.623801,463.5921157
6.329321565,11.9720317,12.14895041,23.87312061,31.02246234,39.3542875,40.86586985,44.18734754,48.12913631
14.04718528,26.57051719,26.96316749,52.98358521,68.85070887,87.34221549,90.69699486,98.0686242,106.8169611
3.844560059,7.272058216,7.379522282,14.50102433,18.8436815,23.90460341,24.82276961,26.84030346,29.234627
36.66341184,69.34953836,70.37436285,138.2881315,179.7016159,227.9647882,236.720824,255.9609121,278.7942322
7.00203923,13.24448991,13.44021259,26.41049682,34.3197128,43.53709352,45.20933577,48.88383973,53.24458507
28.62174304,54.13856942,54.93861126,107.9563294,140.286275,177.9635136,184.7990206,199.8190318,217.6441437
5.168038817,9.77544337,9.919901633,19.4929603,25.33056473,32.13369447,33.36793675,36.08000083,39.29856338
9.316864127,17.62302507,17.8834523,35.14162122,45.66556835,57.93015027,60.15522405,65.04449315,70.84687022
21.0780485,39.86952823,40.4587069,79.50280121,103.3116992,131.0585301,136.0924355,147.1536949,160.2807282
31.63550524,59.83915773,60.72344097,119.323726,155.0578936,196.7024041,204.2576643,220.8592264,240.5612557
52.20716944,98.75085047,100.2101578,196.9165321,255.8876068,324.6123513,337.0805812,364.4776643,396.9913597
9.098380923,17.20975995,17.46408008,34.31753987,44.59469734,56.57167122,58.74456636,63.51918066,69.18549028
2.658749916,5.029075856,5.103393873,10.02835087,13.03156559,16.5315046,17.16647304,18.56172188,20.21754398
12.61060905,23.85320602,24.20570079,47.56506486,61.80949099,78.40990995,81.42160305,88.03935129,95.89301404
33.061801,62.5370232,63.4611746,124.7034702,162.0487229,205.570788,213.4666793,230.8167275,251.4070284
19.76324432,37.38255119,37.93497814,74.54358424,96.86733346,122.8833755,127.6032766,137.974558,150.2827546
49.80894453,94.21456259,95.60683417,187.870837,244.1329754,309.7007322,321.5962127,347.7347643,378.754888
24.7912467,46.89311299,47.58608387,93.508351,121.5115252,154.1463552,160.0670547,173.0769124,188.5164593
13.53623959,25.60405373,25.98242195,51.05638528,66.34636566,84.16527095,87.39802516,94.50152233,102.9316513
6.535751388,12.36249762,12.54518651,24.65173867,32.03425505,40.63782137,42.19870374,45.6285109,49.69886048
23.93926483,45.28157314,45.95072922,90.29482083,117.3356313,148.8489249,154.5661523,167.1289101,182.037858
8.031559547,15.1918471,15.41634718,30.29367173,39.36579159,49.9384176,51.85653214,56.07130391,61.07321618
2.565525964,4.852740984,4.924453182,9.676726034,12.57463881,15.95185919,16.56456368,17.9108908,19.50865468
6.209543139,11.74546853,11.91903918,23.42133683,30.43538177,38.60953238,40.09250899,43.35112981,47.2183227
15.69352933,29.68460816,30.12327747,59.19331396,76.92008025,97.5788098,101.3267726,109.5623642,119.3360149
14.28184876,27.01438761,27.41359727,53.8686958,70.00088568,88.80129983,92.21212205,99.70689721,108.6013783
13.15300291,24.87915428,25.24681018,49.61088192,64.46797388,81.78239208,84.92362087,91.82600452,100.0174605
2.220989709,4.201044128,4.263125765,8.377194088,10.88593286,13.80961081,14.34003241,15.50555508,16.88874792
7.884568294,14.91381036,15.13420171,29.73924582,38.64533039,49.0244593,50.90746906,55.04510331,59.95547204
9.817760909,18.57048083,18.84490924,37.03091839,48.12065795,61.04461298,63.38931202,68.54143986,74.65576653
3.374643352,6.383201859,6.4775307,12.72857872,16.54043727,20.98276779,21.78870746,23.55964018,25.66130796
10.45994869,19.78519119,20.07757019,39.45314109,51.2682696,65.03759112,67.53565883,73.02479158,79.53906136
6.420526905,12.14454833,12.32401644,24.21713159,31.46949513,39.92138164,41.45474585,44.82408594,48.82267577
6.739406406,12.74771495,12.93609645,25.41989064,33.03244737,41.90410213,43.51362184,47.05030232,51.24748462
58.73409936,111.0966621,112.7384118,221.5349977,287.8786244,365.1953228,379.2223283,410.0445892,446.6231404
8.918669121,16.86983168,17.11912846,33.63969763,43.71386003,55.45426395,57.58423992,62.26454574,67.81893405
14.17316922,26.8088182,27.20499003,53.45877512,69.46820506,88.12555507,91.5104222,98.94816492,107.7749623
8.535799857,16.14562721,16.38422193,32.19558012,41.83726912,53.07366961,55.11220791,59.59159303,64.90753718
23.34536926,44.15820842,44.81076379,88.05474812,114.4247186,145.1562169,150.7316088,162.9827043,177.5217846
29.19562947,55.22408648,56.04016973,110.1209311,143.0991152,181.5318094,188.5043732,203.8255464,222.0080645
13.08145143,24.74381331,25.10946918,49.34100197,64.11727233,81.33750122,84.46164193,91.32647707,99.47337208
6.523886206,12.3400544,12.52241164,24.60698523,31.97609919,40.56404635,42.12209506,45.54567566,49.60863581
15.7039343,29.70428937,30.14324951,59.23255974,76.97107906,97.64350555,101.3939533,109.6350052,119.4151359
17.14628018,32.43251392,32.91179086,64.67284219,84.04057617,106.6116854,110.7065974,119.7045581,130.3829561
5.244387394,9.919858152,10.06645053,19.78093411,25.70477875,32.60841263,33.86088864,36.61301864,39.87912972
13.64238995,25.80483915,26.18617451,51.45676632,66.86664979,84.82528983,88.0833951,95.24259746,103.738835
6.379153123,12.06628903,12.24460065,24.06107674,31.26670615,39.66412883,41.18761207,44.53524018,48.50806315
10.78844237,20.40654321,20.70810435,40.69216318,52.87834466,67.08009039,69.65660969,75.31812811,82.03697791
9.353469816,17.69226543,17.95371587,35.27969164,45.84498705,58.15775616,60.39157219,65.30005108,71.12522553
12.65547661,23.93807387,24.29182279,47.73429767,62.02940436,78.68888631,81.71129479,88.35258846,96.23419394
3.352755324,6.341800239,6.435517261,12.64602081,16.43315555,20.84667299,21.64738532,23.40683171,25.49486802
7.31021069,13.82740207,14.03173883,27.57286697,35.83018077,45.45323384,47.19907427,51.03529929,55.58796834
5.324746396,10.07185873,10.22069732,20.08403454,26.09864942,33.1080667,34.37973422,37.17403472,40.49019195
10.2910297,19.46567771,19.75333505,38.81600748,50.44033203,63.98729108,66.4450172,71.84550526,78.2545753
30.25160416,57.22148262,58.06708273,114.1038874,148.2748572,188.0976208,195.3223747,211.1976984,230.0378588
11.77838858,22.27904522,22.60827757,44.42607129,57.73045536,73.23535161,76.04829201,82.2293107,89.56468136
9.778684227,18.49656655,18.76990268,36.88352782,47.92912796,60.80164303,63.13700968,68.26863101,74.35862142
0.905610559,1.712979537,1.738293381,3.415808454,4.438748954,5.630881279,5.847161165,6.322404086,6.886402216
29.08366884,55.01231082,55.82526452,109.6986347,142.5503527,180.8356635,187.7814886,203.0439076,221.1566986
5.596705516,10.58627456,10.74271501,21.10981792,27.43162665,34.79904689,36.13566428,39.07268246,42.558211
13.74564093,26.00014034,26.3843618,51.8462114,67.37272294,85.46728106,88.75004495,95.96343097,104.5239714
10.88454374,20.58832078,20.89256816,41.05464114,53.34937478,67.67762693,70.27709736,75.98904751,82.76774752
24.4158609,46.18306364,46.86554165,92.09245986,119.6716137,151.8122913,157.6433404,170.4562045,185.6619679
13.13381091,24.84285225,25.20997169,49.53849298,64.37390644,81.66306057,84.79970589,91.69201804,99.87152159
7.715826543,14.59463214,14.81030678,29.10278073,37.81826155,47.97526131,49.81797181,53.86705439,58.67233377
5.385824668,10.18738944,10.3379353,20.31441136,26.39801774,33.48783755,34.77409193,37.60044485,40.95464054
11.13520773,21.06245647,21.37371047,42.00010294,54.57797634,69.23619886,71.89553341,77.73902607,84.67383516
46.2280949,87.44131764,88.73349646,174.3644834,226.5818411,287.4358205,298.4761147,322.7355214,351.5255557
4.540920691,8.589237549,8.716166455,17.12757777,22.25681531,28.23441605,29.31888861,31.70185598,34.52986053
9.123016237,17.25635812,17.51136686,34.41046007,44.71544458,56.72484801,58.90362661,63.69116894,69.372821
10.7266515,20.28966461,20.58949855,40.45909857,52.57548362,66.69588877,69.25765103,74.88674308,81.56711062
27.97274893,52.91098476,53.69288575,105.5084344,137.1053029,173.9282152,180.608728,195.2881626,212.7090925
35.49152098,67.13288459,68.12495211,133.8679592,173.9577239,220.6782363,229.1543987,247.7795063,269.8829935
5.147747638,9.737062221,9.880953299,19.41642544,25.23110978,32.00752852,33.23692482,35.93834056,39.14426613
15.10490747,28.57121876,28.99343476,56.97313277,74.03501597,93.91889241,97.5262793,105.4529761,114.8600435
6.740086954,12.74900222,12.93740275,25.42245755,33.035783,41.90833362,43.51801586,47.05505348,51.25265961
16.58259457,31.36629192,31.82981258,62.54671629,81.27773417,103.106816,107.0671074,115.7692593,126.0966039
6.76017142,12.78699236,12.9759543,25.49821272,33.13422476,42.03321428,43.64769313,47.1952706,51.40538498
4.398114397,8.319116738,8.442053888,16.58893681,21.55686622,27.34647887,28.39684612,30.70487214,33.44393947
20.29220106,38.3830829,38.95029538,76.53871879,99.45995582,126.1723087,131.0185364,141.6674017,154.3050232
7.327323698,13.85977165,14.06458676,27.63741431,35.91405827,45.55963865,47.30956604,51.15477156,55.71809828
10.98623676,20.78067506,21.08776499,41.43820987,53.84781177,68.30993111,70.93368809,76.69900432,83.54103694
10.53677285,19.93050554,20.22503195,39.7429087,51.64481462,65.51526632,68.03168136,73.56112959,80.12324409
24.18764731,45.75139331,46.42749223,91.23167714,118.5530503,150.3933109,156.1698575,168.8629606,183.9265966
34.09996365,64.50072753,65.45389791,128.6192425,167.1371611,212.0258482,220.1696757,238.0645271,259.3013772
24.44895767,46.2456668,46.92906994,92.21729521,119.8338338,152.0180795,157.8570328,170.6872654,185.9136408
28.50440521,53.9166227,54.71338468,107.5137512,139.7111568,177.2339336,184.0414177,198.9998528,216.7518888
7.933216011,15.00582844,15.2275796,29.9227367,38.88377173,49.32693978,51.22156769,55.38473111,60.32539678
12.15713813,22.99545719,23.33527643,45.85464998,59.58685399,75.59033055,78.49372474,84.87350221,92.44475135
5.573923334,10.54318163,10.69898527,21.02388742,27.31996233,34.65739244,35.98856895,38.91363158,42.38497178
19.93008334,37.69813037,38.25522084,75.17287256,97.68507628,123.9207428,128.6804887,139.1393232,151.5514242
14.2587913,26.97077398,27.36933914,53.78172699,69.88787211,88.65793376,92.06324934,99.54592449,108.4260458
4.20908081,7.961556125,8.079209363,15.87593438,20.63033922,26.17111085,27.17633269,29.38515837,32.00649895
2.702986987,5.112751116,5.188305657,10.19520555,13.24838866,16.80656069,17.45209393,18.87055732,20.55392949
3.461103885,6.546743595,6.643489202,13.05469309,16.96421391,21.52035979,22.34694816,24.16325331,26.31876717
7.566654449,14.3124703,14.52397524,28.54012906,37.0871112,47.04774304,48.85482792,52.82562854,57.53800619
3.981090261,7.530307681,7.641588072,15.01599295,19.51286902,24.75351727,25.70428991,27.79347157,30.27282369
11.23129568,21.24420864,21.55814851,42.36253027,55.04894066,69.83365193,72.51593441,78.40985174,85.40450269
14.13297584,26.73279165,27.12783999,53.30717255,69.27120169,87.87564173,91.25090979,98.66755998,107.4693257
27.35703577,51.74635165,52.51104208,103.1860695,134.0874537,170.0998503,176.6333172,190.98964,208.0271148
0.541251738,1.023787921,1.03891712,2.041509173,2.65288491,3.365380681,3.4946436,3.778679662,4.115761607
6.668569681,12.61372594,12.8001274,25.1527066,32.68524907,41.46365542,43.05625775,46.5557648,50.70883125
34.26609504,64.81496819,65.77278231,129.2458617,167.9514355,213.0588155,221.2423189,239.224352,260.5646658
14.23101318,26.91823115,27.31601985,53.67695268,69.75172078,88.48521573,91.88389728,99.35199514,108.2148167
8.887637793,16.81113533,17.05956472,33.52265275,43.56176344,55.26131818,57.38388318,62.04790449,67.58296705
17.9315216,33.91781295,34.41903915,67.63463879,87.88934923,111.4941386,115.7765837,125.1866205,136.3540528
1.610174374,3.045675346,3.090683327,6.073302904,7.892089756,10.01169945,10.3962448,11.24122608,12.24401401
12.42536247,23.50280861,23.85012532,46.8663464,60.9015256,77.2580887,80.22554082,86.74607605,94.48437054
9.559391075,18.08176939,18.34897579,36.05639147,46.85428708,59.43812789,61.72112248,66.73766396,72.6910825
5.552400745,10.50247124,10.65767328,20.94270789,27.21447176,34.52356986,35.84960629,38.76337438,42.22131069
12.23956519,23.15136953,23.4934928,46.16555077,59.990861,76.10284331,79.02592292,85.44895615,93.07153939
10.84912263,20.52132107,20.82457835,40.92103875,53.17576216,67.45738648,70.04839756,75.74175954,82.49839992
6.088372289,11.51627157,11.68645522,22.96430107,29.84147639,37.85611949,39.31015781,42.50519104,46.29692089
14.88408077,28.15352088,28.56956428,56.14021217,72.9526586,92.54584206,96.10049063,103.9113029,113.1808433
18.51066771,35.0132788,35.53069343,69.81907909,90.7279692,115.095138,119.5158959,129.2298549,140.7579691
10.61497959,20.07843508,20.37514754,40.03789119,52.02813623,66.00153813,68.53663067,74.10711995,80.71794021
4.22410356,7.989971942,8.1080451,15.93259763,20.70397155,26.26451891,27.27332852,29.49003778,32.12073426
5.228823768,9.890419257,10.0365766,19.72223076,25.62849537,32.51164153,33.7604006,36.50436318,39.76078151
48.88183619,92.4609196,93.82727643,184.3739427,239.5888575,303.9361826,315.6102491,341.2622763,371.7050134
3.519472369,6.657148689,6.755525826,13.27484905,17.25030051,21.8832818,22.72380986,24.5707454,26.76261012
24.3876016,46.12961063,46.81129873,91.98587058,119.5331039,151.6365814,157.4608815,170.2589158,185.4470798
2.569389798,4.8600495,4.931869701,9.691299759,12.59357696,15.97588364,16.5895109,17.93786567,19.53803588
49.17136002,93.00855941,94.38300908,185.4659771,241.0079262,305.7363762,317.4795874,343.2835498,373.9065972
10.27590146,19.43706236,19.72429683,38.75894633,50.36618264,63.8932271,66.34734026,71.73988938,78.13953783
14.47236823,27.37475879,27.7792939,54.58730271,70.93469556,89.98590671,93.4422292,101.0369845,110.0501177
7.698068402,14.56104228,14.77622054,29.03580006,37.731222,47.86484522,49.70331467,53.74307821,58.53729813
20.38944131,38.56701468,39.13694524,76.90549242,99.93656805,126.7769266,131.6463773,142.3462721,155.044453
10.9846977,20.77776389,21.0848108,41.43240479,53.84026823,68.30036157,70.92375099,76.68825955,83.52933367
6.740247478,12.74930585,12.93771087,25.42306302,33.03656978,41.90933172,43.5190523,47.05617415,51.25388026
7.99124554,15.11559239,15.33896561,30.14161418,39.16819698,49.68775424,51.5962409,55.78985683,60.76666225
16.37694826,30.97730802,31.43508041,61.77105351,80.26978175,101.8281538,105.7393323,114.3335659,124.5328377
12.05739791,22.80679667,23.14382795,45.47844689,59.09798844,74.97016845,77.84974247,84.17717864,91.68631135
10.90177026,20.62090507,20.92563397,41.11961664,53.43380865,67.78473754,70.38832205,76.10931226,82.89874065
9.553706998,18.07101786,18.33806537,36.03495211,46.82642722,59.40278559,61.6844227,66.69798131,72.64785991
20.34230566,38.4778567,39.04646971,76.72770479,99.70553792,126.4838478,131.3420415,142.0172005,154.6860263
6.820272082,12.90067391,13.09131579,25.72490217,33.42880144,42.40690658,44.03573881,47.61485568,51.86239968
9.202225594,17.40618412,17.66340694,34.70922425,45.10368039,57.21735385,59.4150494,64.24415893,69.97514116
